,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
314,20020131,Health Care,751,-0.029008999999999997,-0.023714,0.0,-0.013000000000000001,0.34700000000000003,-4.805,0.746,-2.122,-1.546,-3.8139999999999996,-3.1239999999999997,-3.333,-3.4019999999999997,3.772,3.141,0.35700000000000004,0.215,-0.114,-0.121,0.0,0.32,-0.11800000000000001,-0.062,-0.013000000000000001,-0.08199999999999999,-0.12,-0.115,-0.026000000000000002,-0.076,-0.124,0.042,0.9329999999999999,0.044000000000000004,0.099,0.057999999999999996,0.209,0.608,-0.062,-0.063,0.941,-0.034,0.304,-0.128,0.74,0.0,0.04,0.12300000000000001,0.091,0.124,2.3080000000000003,0.379,0.305,0.07,0.193,-1.6680000000000001,-1.416,95.554,1.53,3.29,2.6919999999999997,0.6709999999999999,3.86,9.167,5.482,1.057,0.8740000000000001,1.746,0.061,0.11599999999999999,0.0,0.0,-0.11199999999999999,0.534
324,20020228,Health Care,753,-0.069846,-0.006761,0.0,-0.003,0.289,-4.1080000000000005,0.817,-1.841,-0.799,-2.167,-1.956,-2.09,-2.103,3.4989999999999997,2.963,0.35700000000000004,0.22699999999999998,-0.079,-0.086,0.0,0.368,-0.106,-0.063,-0.006999999999999999,-0.078,-0.099,-0.1,-0.027000000000000003,-0.07200000000000001,-0.057999999999999996,0.031,0.937,0.038,0.091,0.061,0.20199999999999999,0.655,-0.099,-0.031,0.941,-0.027999999999999997,0.262,-0.122,0.759,0.0,0.033,0.114,0.081,0.109,2.5580000000000003,0.359,0.314,0.068,0.17600000000000002,-1.588,-1.766,102.86399999999999,1.5119999999999998,3.303,2.6860000000000004,0.6659999999999999,3.2880000000000003,9.232000000000001,5.68,1.051,0.847,1.597,0.065,0.113,0.0,0.0,-0.057,0.868
334,20020331,Health Care,752,0.06334,0.012564,0.0,-0.005,0.289,-4.206,0.853,-1.651,-0.8059999999999999,-2.2,-2.019,-2.062,-2.073,3.745,3.1180000000000003,0.35700000000000004,0.23,-0.078,-0.085,0.0,0.368,-0.10400000000000001,-0.055,0.0,-0.07400000000000001,-0.094,-0.099,-0.02,-0.069,-0.057,0.03,0.937,0.036000000000000004,0.09,0.061,0.204,0.665,-0.09,-0.031,0.941,-0.02,0.264,-0.098,0.7609999999999999,0.0,0.032,0.113,0.081,0.10800000000000001,2.577,0.361,0.313,0.066,0.174,-1.567,-1.619,100.80799999999999,1.5019999999999998,3.3110000000000004,2.695,0.6659999999999999,3.338,9.232000000000001,5.702999999999999,1.051,0.841,1.597,0.064,0.113,0.0,0.0,-0.063,0.99
344,20020430,Health Care,750,-0.050722,-0.060087,0.0,-0.004,0.29,-3.78,1.01,-1.61,-0.655,-1.764,-1.6669999999999998,-1.7590000000000001,-1.79,3.383,2.967,0.358,0.23,-0.073,-0.083,0.0,0.36200000000000004,-0.10400000000000001,-0.055,0.002,-0.076,-0.092,-0.1,-0.02,-0.069,-0.053,0.03,0.938,0.035,0.08800000000000001,0.061,0.203,0.6629999999999999,-0.092,-0.032,0.955,-0.021,0.255,-0.098,0.762,0.0,0.031,0.113,0.081,0.107,2.572,0.355,0.311,0.065,0.16399999999999998,-1.732,-1.673,99.99799999999999,1.5130000000000001,3.323,2.702,0.665,3.3939999999999997,9.23,5.6979999999999995,1.0490000000000002,0.84,1.6059999999999999,0.064,0.113,0.0,0.0,-0.055,1.034
354,20020531,Health Care,749,-0.037103,-0.023499000000000003,0.0,-0.001,0.322,-2.7439999999999998,0.872,-1.224,-0.971,-2.226,-2.169,-2.201,-2.228,3.2239999999999998,2.88,0.35,0.235,-0.065,-0.07400000000000001,0.0,0.34,-0.08900000000000001,-0.044000000000000004,0.003,-0.076,-0.08199999999999999,-0.09699999999999999,-0.016,-0.053,-0.079,0.043,0.915,0.048,0.098,0.062,0.198,0.662,-0.141,-0.032,0.943,-0.019,0.27,-0.087,0.7390000000000001,0.0,0.043,0.113,0.08,0.126,2.467,0.39299999999999996,0.31,0.07400000000000001,0.193,-1.9569999999999999,-1.036,91.50299999999999,1.534,3.292,2.602,0.65,3.7319999999999998,8.914,5.627000000000001,1.092,0.862,1.712,0.06,0.11,0.0,0.0,-0.068,0.628
364,20020630,Health Care,749,-0.093284,-0.089642,0.0,0.0,0.319,-2.41,0.872,-1.244,-0.664,-2.074,-1.901,-1.8430000000000002,-1.8880000000000001,2.98,2.614,0.35,0.235,-0.063,-0.073,0.0,0.341,-0.08900000000000001,-0.046,0.003,-0.077,-0.086,-0.095,-0.015,-0.052000000000000005,-0.079,0.042,0.9179999999999999,0.043,0.098,0.063,0.19699999999999998,0.6629999999999999,-0.105,-0.03,0.955,-0.019,0.27899999999999997,-0.087,0.7390000000000001,0.0,0.040999999999999995,0.113,0.081,0.12300000000000001,2.51,0.392,0.31,0.073,0.193,-1.796,-0.98,90.375,1.534,3.299,2.602,0.649,3.7319999999999998,8.927,5.626,1.084,0.862,1.7209999999999999,0.061,0.11,0.0,0.0,-0.067,0.493
374,20020731,Health Care,750,-0.120371,-0.033532,0.0,0.0,0.316,-1.996,0.911,-1.237,-0.575,-1.5630000000000002,-1.5190000000000001,-1.538,-1.551,2.532,2.28,0.355,0.242,-0.06,-0.073,0.0,0.34600000000000003,-0.086,-0.042,0.004,-0.07400000000000001,-0.08199999999999999,-0.09,-0.015,-0.05,-0.075,0.042,0.915,0.045,0.099,0.066,0.198,0.665,-0.111,-0.027000000000000003,0.932,-0.017,0.27899999999999997,-0.08,0.7390000000000001,0.0,0.040999999999999995,0.11199999999999999,0.08,0.12300000000000001,2.5180000000000002,0.395,0.315,0.075,0.19399999999999998,-1.69,-0.836,90.728,1.5419999999999998,3.26,2.5980000000000003,0.653,3.74,8.927,5.64,1.088,0.865,1.7380000000000002,0.061,0.107,0.0,0.0,-0.06,0.5
384,20020831,Health Care,745,-0.005268999999999999,0.008728,0.0,-0.003,0.375,-1.713,0.937,-1.3619999999999999,-0.609,-1.626,-1.55,-1.5419999999999998,-1.554,2.463,2.289,0.358,0.247,-0.053,-0.073,0.0,0.354,-0.071,-0.039,0.006,-0.069,-0.08800000000000001,-0.065,-0.012,-0.049,-0.09300000000000001,0.043,0.914,0.046,0.107,0.068,0.20600000000000002,0.6609999999999999,-0.075,-0.032,0.9179999999999999,-0.009000000000000001,0.259,-0.077,0.736,0.0,0.048,0.11,0.079,0.129,2.529,0.387,0.318,0.079,0.19,-1.36,-0.42200000000000004,89.88799999999999,1.4380000000000002,3.1889999999999996,2.617,0.6579999999999999,3.625,8.721,5.64,1.089,0.8809999999999999,1.807,0.057999999999999996,0.105,0.0,0.0,-0.047,0.508
394,20020930,Health Care,746,-0.080674,-0.057125,0.0,-0.003,0.376,-1.535,0.929,-1.163,-0.424,-1.2819999999999998,-1.209,-1.25,-1.253,2.262,2.09,0.354,0.249,-0.052000000000000005,-0.073,0.0,0.35700000000000004,-0.064,-0.036000000000000004,0.006,-0.067,-0.087,-0.062,-0.012,-0.046,-0.092,0.043,0.914,0.046,0.106,0.068,0.204,0.6659999999999999,-0.073,-0.027999999999999997,0.9309999999999999,-0.008,0.259,-0.077,0.736,0.0,0.047,0.11,0.079,0.129,2.541,0.387,0.317,0.079,0.188,-1.0979999999999999,-0.317,89.69200000000001,1.4980000000000002,3.201,2.641,0.655,3.5789999999999997,8.765,5.641,1.082,0.8859999999999999,1.7830000000000001,0.057,0.106,0.0,0.0,-0.044000000000000004,0.47600000000000003
404,20021031,Health Care,741,0.046997000000000004,0.050308,0.0,-0.003,0.37799999999999995,-1.527,0.84,-0.9990000000000001,-0.337,-1.2830000000000001,-1.216,-1.205,-1.206,2.24,2.082,0.35700000000000004,0.254,-0.052000000000000005,-0.073,0.0,0.354,-0.062,-0.03,0.01,-0.061,-0.08800000000000001,-0.057,-0.006,-0.040999999999999995,-0.084,0.045,0.9079999999999999,0.046,0.107,0.068,0.204,0.667,-0.064,-0.019,0.9490000000000001,-0.006,0.254,-0.045,0.732,0.0,0.048,0.11,0.078,0.129,2.517,0.389,0.315,0.079,0.18899999999999997,-0.7709999999999999,-0.304,89.71,1.525,3.22,2.697,0.662,3.6060000000000003,8.827,5.648,1.083,0.895,1.771,0.055999999999999994,0.10300000000000001,0.0,0.0,-0.054000000000000006,0.449
414,20021130,Health Care,742,0.104746,0.027058,0.0,-0.002,0.452,-1.662,0.87,-1.065,0.894,-1.389,-1.432,-0.9840000000000001,-1.001,2.436,2.2680000000000002,0.35700000000000004,0.262,-0.059000000000000004,-0.069,0.0,0.35700000000000004,-0.053,-0.026000000000000002,0.006,-0.061,-0.086,-0.061,-0.004,-0.038,-0.083,0.040999999999999995,0.917,0.043,0.106,0.068,0.207,0.6659999999999999,0.003,-0.019,0.95,0.006999999999999999,0.252,-0.024,0.725,0.0,0.043,0.105,0.077,0.127,2.489,0.409,0.32299999999999995,0.08,0.191,-0.40299999999999997,-0.094,89.49,1.6,3.147,2.613,0.6779999999999999,3.637,8.818,5.9079999999999995,1.088,0.9,1.806,0.059000000000000004,0.10099999999999999,0.0,0.0,-0.055,0.509
424,20021231,Health Care,732,-0.062555,-0.035629,0.0,0.001,0.45899999999999996,-1.4669999999999999,0.969,-0.833,0.639,-1.101,-1.226,-0.7609999999999999,-0.866,2.292,2.116,0.355,0.267,-0.059000000000000004,-0.069,0.0,0.36200000000000004,-0.045,-0.018000000000000002,0.011000000000000001,-0.057,-0.079,-0.055,-0.001,-0.033,-0.078,0.042,0.9209999999999999,0.044000000000000004,0.106,0.068,0.207,0.6659999999999999,0.002,-0.011000000000000001,0.9620000000000001,0.008,0.247,-0.017,0.725,0.0,0.042,0.10300000000000001,0.076,0.125,2.485,0.409,0.32,0.077,0.19,-0.131,0.392,90.19200000000001,1.6219999999999999,3.157,2.628,0.6759999999999999,3.5860000000000003,8.809,5.872000000000001,1.093,0.9,1.849,0.059000000000000004,0.10099999999999999,0.0,0.0,-0.048,0.51
434,20030131,Health Care,731,0.015359000000000001,-0.001721,0.0,0.001,0.457,-1.41,0.977,0.222,1.141,-1.128,-1.226,-0.8170000000000001,-0.8420000000000001,2.345,2.044,0.35,0.27399999999999997,-0.059000000000000004,-0.064,0.0,0.364,-0.04,-0.013000000000000001,0.013000000000000001,-0.055,-0.078,-0.054000000000000006,0.001,-0.032,-0.075,0.042,0.915,0.046,0.107,0.069,0.20800000000000002,0.664,0.003,-0.006999999999999999,0.9520000000000001,0.01,0.247,-0.009000000000000001,0.725,0.0,0.044000000000000004,0.10300000000000001,0.077,0.126,2.523,0.41600000000000004,0.32299999999999995,0.08,0.19,0.086,0.762,91.042,1.587,3.1430000000000002,2.596,0.6809999999999999,3.5810000000000004,8.824,5.836,1.1,0.9059999999999999,1.893,0.059000000000000004,0.102,0.0,0.0,-0.043,0.488
444,20030228,Health Care,722,-0.030561,-0.022303,0.0,0.03,0.44799999999999995,-1.479,1.04,4.164,1.268,-0.6990000000000001,-0.6709999999999999,-0.591,-0.591,2.077,2.05,0.34700000000000003,0.3,-0.045,-0.054000000000000006,0.0,0.41200000000000003,-0.035,-0.001,0.027000000000000003,-0.033,-0.039,-0.036000000000000004,0.016,-0.009000000000000001,-0.032,0.054000000000000006,0.92,0.059000000000000004,0.128,0.076,0.22,0.672,0.026000000000000002,0.013000000000000001,0.78,0.012,0.209,0.043,0.728,0.0,0.057999999999999996,0.098,0.07200000000000001,0.12,2.656,0.45399999999999996,0.35200000000000004,0.09,0.204,0.469,1.131,97.485,1.32,2.925,2.416,0.7190000000000001,3.4219999999999997,8.756,5.877999999999999,1.149,0.955,2.031,0.057,0.098,0.0,0.0,-0.031,0.574
454,20030331,Health Care,713,0.041588,0.037575,0.0,0.026000000000000002,0.444,-1.6269999999999998,1.0,4.015,1.3219999999999998,-0.698,-0.69,-0.682,-0.682,2.137,2.1519999999999997,0.345,0.301,-0.048,-0.059000000000000004,0.0,0.414,-0.033,-0.001,0.027000000000000003,-0.033,-0.036000000000000004,-0.035,0.016,-0.006,-0.036000000000000004,0.051,0.919,0.057999999999999996,0.129,0.077,0.22,0.672,0.024,0.009000000000000001,0.789,0.012,0.214,0.043,0.728,0.0,0.057999999999999996,0.1,0.07200000000000001,0.11800000000000001,2.585,0.46,0.35200000000000004,0.09,0.203,0.596,1.131,98.15299999999999,1.319,2.929,2.4019999999999997,0.721,3.424,8.717,5.8839999999999995,1.1540000000000001,0.955,2.0380000000000003,0.055,0.098,0.0,0.0,-0.021,0.655
464,20030430,Health Care,711,0.138344,0.042694,0.0,0.027999999999999997,0.44299999999999995,-1.8419999999999999,0.926,4.015,1.4240000000000002,-0.8240000000000001,-0.809,-0.737,-0.737,2.359,2.374,0.34299999999999997,0.3,-0.048,-0.059000000000000004,0.0,0.415,-0.031,-0.001,0.03,-0.032,-0.036000000000000004,-0.035,0.017,-0.004,-0.032,0.051,0.919,0.057999999999999996,0.129,0.076,0.22,0.672,0.027999999999999997,0.011000000000000001,0.8059999999999999,0.013000000000000001,0.20600000000000002,0.043,0.728,0.0,0.057999999999999996,0.099,0.07200000000000001,0.11900000000000001,2.6519999999999997,0.457,0.35200000000000004,0.08900000000000001,0.201,0.853,1.3,97.734,1.3219999999999998,2.929,2.412,0.721,3.46,8.717,5.8839999999999995,1.1420000000000001,0.9470000000000001,2.025,0.055999999999999994,0.098,0.0,0.0,-0.028999999999999998,0.6809999999999999
474,20030531,Health Care,713,0.21682600000000002,0.045791000000000005,0.0,-0.0,0.436,-2.309,0.856,5.131,3.19,-1.3730000000000002,-1.3619999999999999,-1.463,-1.463,2.736,2.8310000000000004,0.348,0.299,-0.028999999999999998,-0.038,0.0,0.40299999999999997,-0.019,0.008,0.039,-0.026000000000000002,-0.02,-0.024,0.027999999999999997,0.008,-0.055999999999999994,0.052000000000000005,0.912,0.055999999999999994,0.111,0.075,0.215,0.6759999999999999,0.092,0.016,0.871,0.018000000000000002,0.22699999999999998,0.1,0.726,0.0,0.055999999999999994,0.09699999999999999,0.073,0.132,2.537,0.447,0.33399999999999996,0.081,0.19699999999999998,1.047,1.2919999999999998,92.242,1.383,3.073,2.4819999999999998,0.7140000000000001,3.5860000000000003,9.176,5.954,1.166,0.963,1.9909999999999999,0.055999999999999994,0.094,0.0,0.0,-0.047,0.6759999999999999
484,20030630,Health Care,709,0.079742,0.044535000000000005,0.0,-0.001,0.43799999999999994,-2.6660000000000004,0.853,5.334,3.512,-1.6840000000000002,-1.472,-1.507,-1.507,2.8939999999999997,2.98,0.345,0.299,-0.025,-0.027999999999999997,0.0,0.4,-0.016,0.011000000000000001,0.040999999999999995,-0.015,-0.013999999999999999,-0.018000000000000002,0.033,0.012,-0.044000000000000004,0.053,0.9109999999999999,0.059000000000000004,0.11199999999999999,0.075,0.214,0.6759999999999999,0.09699999999999999,0.021,0.877,0.021,0.22,0.135,0.726,0.0,0.055999999999999994,0.09699999999999999,0.073,0.132,2.537,0.447,0.33399999999999996,0.081,0.198,1.056,1.429,90.743,1.39,3.11,2.489,0.725,3.565,9.115,5.974,1.167,0.9640000000000001,1.9909999999999999,0.055999999999999994,0.09300000000000001,0.0,0.0,-0.047,0.7659999999999999
494,20030731,Health Care,700,0.072881,0.005684000000000001,0.0,-0.0,0.436,-3.074,0.806,5.385,3.971,-1.6669999999999998,-1.5330000000000001,-1.485,-1.485,3.185,3.089,0.34700000000000003,0.301,-0.022000000000000002,-0.022000000000000002,0.0,0.39899999999999997,-0.01,0.015,0.042,-0.011000000000000001,-0.008,-0.013999999999999999,0.034,0.015,-0.028999999999999998,0.052000000000000005,0.912,0.059000000000000004,0.11,0.075,0.214,0.684,0.107,0.024,0.888,0.022000000000000002,0.214,0.14300000000000002,0.721,0.0,0.055999999999999994,0.09699999999999999,0.073,0.136,2.522,0.444,0.33299999999999996,0.081,0.19899999999999998,1.177,1.5,90.459,1.416,3.127,2.497,0.728,3.565,8.982999999999999,6.011,1.166,0.965,1.9880000000000002,0.055999999999999994,0.091,0.0,0.0,-0.037000000000000005,0.846
504,20030831,Health Care,698,0.040379000000000005,-0.026818,0.0,0.027000000000000003,0.344,-2.9619999999999997,0.858,5.513999999999999,5.092,-1.3530000000000002,-1.35,-0.813,-0.85,3.1039999999999996,3.0780000000000003,0.344,0.317,-0.003,-0.006999999999999999,0.0,0.40299999999999997,-0.003,0.015,0.049,0.003,0.006,-0.003,0.04,0.018000000000000002,-0.012,0.061,0.909,0.063,0.12300000000000001,0.076,0.22,0.682,0.14300000000000002,0.037000000000000005,0.85,0.025,0.203,0.18600000000000003,0.7020000000000001,0.0,0.062,0.095,0.07200000000000001,0.129,2.456,0.456,0.34,0.092,0.212,1.1079999999999999,1.4680000000000002,87.249,1.263,3.0380000000000003,2.461,0.742,3.589,8.779,6.169,1.206,0.983,2.039,0.057999999999999996,0.08900000000000001,0.0,0.0,-0.042,0.937
514,20030930,Health Care,695,0.06643099999999999,0.004425,0.0,0.011000000000000001,0.33899999999999997,-3.417,1.06,5.545,5.754,-1.472,-1.4140000000000001,-0.9329999999999999,-1.0,3.245,3.2680000000000002,0.34700000000000003,0.318,0.003,-0.005,0.0,0.4,-0.003,0.016,0.05,0.004,0.008,0.002,0.040999999999999995,0.019,-0.009000000000000001,0.062,0.9059999999999999,0.064,0.125,0.076,0.22399999999999998,0.682,0.15,0.040999999999999995,0.858,0.027999999999999997,0.20199999999999999,0.192,0.706,0.0,0.062,0.095,0.07200000000000001,0.129,2.438,0.449,0.342,0.092,0.212,1.141,1.534,87.249,1.272,3.037,2.454,0.7440000000000001,3.611,8.841000000000001,6.1770000000000005,1.204,0.983,2.062,0.057,0.08800000000000001,0.0,0.0,-0.055999999999999994,0.909
524,20031031,Health Care,694,0.049987000000000004,0.014188999999999998,0.0,0.012,0.33899999999999997,-3.69,1.08,5.96,6.146,-1.577,-1.5130000000000001,-1.0,-1.081,3.375,3.486,0.34700000000000003,0.317,0.005,-0.004,0.0,0.397,-0.002,0.017,0.049,0.005,0.01,0.002,0.040999999999999995,0.021,-0.006999999999999999,0.062,0.904,0.065,0.128,0.076,0.22399999999999998,0.679,0.15,0.042,0.847,0.027999999999999997,0.205,0.192,0.703,0.0,0.062,0.095,0.07200000000000001,0.129,2.438,0.456,0.342,0.092,0.212,1.141,1.534,87.12899999999999,1.2890000000000001,3.035,2.443,0.7440000000000001,3.6289999999999996,8.984,6.169,1.206,0.983,2.075,0.057,0.08800000000000001,0.0,0.0,-0.079,0.9
534,20031130,Health Care,696,0.030202,0.021806,0.0,-0.001,0.317,-3.736,0.946,6.325,6.797999999999999,-1.321,-1.374,-0.5,-0.5,3.56,3.366,0.34700000000000003,0.319,0.017,0.01,0.0,0.39899999999999997,0.003,0.02,0.051,0.013000000000000001,0.023,0.004,0.049,0.025,0.002,0.059000000000000004,0.9129999999999999,0.065,0.136,0.07200000000000001,0.21600000000000003,0.6940000000000001,0.16699999999999998,0.042,0.8190000000000001,0.033,0.203,0.21600000000000003,0.6970000000000001,0.0,0.069,0.095,0.071,0.141,2.552,0.478,0.34600000000000003,0.092,0.222,1.117,1.565,87.104,1.3730000000000002,2.983,2.46,0.753,3.653,9.002,6.184,1.171,0.9790000000000001,2.069,0.055,0.09,0.0,0.0,-0.083,1.016
544,20031231,Health Care,700,0.044344,0.05075,0.0,-0.001,0.317,-3.9730000000000003,0.896,6.025,6.766,-1.331,-1.406,-0.474,-0.474,3.795,3.5860000000000003,0.34700000000000003,0.315,0.016,0.004,0.0,0.39899999999999997,0.001,0.018000000000000002,0.049,0.008,0.015,0.001,0.048,0.025,-0.002,0.059000000000000004,0.9129999999999999,0.065,0.136,0.07,0.214,0.6940000000000001,0.162,0.033,0.8170000000000001,0.032,0.205,0.19899999999999998,0.6970000000000001,0.0,0.067,0.096,0.071,0.14,2.552,0.47700000000000004,0.34299999999999997,0.09300000000000001,0.222,1.112,1.587,86.285,1.412,2.983,2.479,0.747,3.6510000000000002,8.987,6.17,1.148,0.968,2.0380000000000003,0.055,0.091,0.0,0.0,-0.07200000000000001,0.9620000000000001
554,20040131,Health Care,701,0.12261,0.035920999999999995,0.0,-0.001,0.316,-4.981,0.829,5.996,7.379,-1.4809999999999999,-1.5959999999999999,-0.433,-0.433,3.945,3.888,0.34700000000000003,0.314,0.016,0.002,0.0,0.39799999999999996,-0.001,0.016,0.047,0.006,0.009000000000000001,-0.0,0.046,0.024,-0.003,0.063,0.9109999999999999,0.066,0.139,0.069,0.214,0.6940000000000001,0.145,0.035,0.8079999999999999,0.031,0.207,0.196,0.695,0.0,0.069,0.096,0.071,0.141,2.552,0.478,0.345,0.09699999999999999,0.221,1.022,1.4080000000000001,86.291,1.3980000000000001,2.968,2.472,0.745,3.653,8.96,6.167000000000001,1.1540000000000001,0.971,2.0580000000000003,0.055,0.09,0.0,0.0,-0.099,1.023
564,20040229,Health Care,698,0.002999,0.011276000000000001,0.0,0.061,0.3,-4.588,0.876,6.4110000000000005,7.412000000000001,-1.2819999999999998,-1.2890000000000001,-0.516,-0.516,3.745,3.5980000000000003,0.35200000000000004,0.29,0.013000000000000001,0.006,0.0,0.418,-0.001,0.023,0.053,0.006999999999999999,0.02,0.002,0.046,0.027000000000000003,0.012,0.051,0.9229999999999999,0.057,0.11800000000000001,0.068,0.214,0.68,0.135,0.068,0.861,0.035,0.2,0.183,0.701,0.0,0.055,0.087,0.067,0.12,2.783,0.43,0.33299999999999996,0.085,0.179,1.264,1.855,94.345,1.6380000000000001,3.17,2.708,0.736,3.573,9.062000000000001,6.119,1.115,0.932,1.867,0.054000000000000006,0.08900000000000001,0.0,0.0,-0.063,1.1520000000000001
574,20040331,Health Care,699,0.00023700000000000001,-0.029113,0.0,0.057999999999999996,0.297,-4.3580000000000005,0.892,6.348,7.341,-1.23,-1.294,-0.32,-0.32,3.905,3.638,0.35200000000000004,0.29,0.013000000000000001,0.002,0.0,0.419,-0.002,0.02,0.053,0.006,0.023,0.001,0.046,0.027000000000000003,0.013000000000000001,0.049,0.9229999999999999,0.054000000000000006,0.113,0.068,0.214,0.672,0.132,0.068,0.862,0.035,0.20800000000000002,0.18100000000000002,0.7,0.0,0.052000000000000005,0.087,0.067,0.11900000000000001,2.7710000000000004,0.43,0.32899999999999996,0.081,0.179,1.215,1.841,94.345,1.643,3.218,2.745,0.7340000000000001,3.552,9.042,6.114,1.11,0.929,1.8619999999999999,0.054000000000000006,0.08900000000000001,0.0,0.0,-0.012,1.19
584,20040430,Health Care,703,-0.012471,0.030260000000000002,0.0,0.048,0.293,-4.203,0.961,6.329,7.102,-1.102,-1.111,-0.335,-0.335,3.8310000000000004,3.66,0.35200000000000004,0.29,0.016,-0.001,0.0,0.418,-0.001,0.023,0.055,0.006999999999999999,0.026000000000000002,0.003,0.046,0.034,0.016,0.049,0.9159999999999999,0.055,0.113,0.066,0.212,0.6759999999999999,0.132,0.068,0.862,0.035,0.198,0.18100000000000002,0.6920000000000001,0.0,0.055999999999999994,0.087,0.067,0.12300000000000001,2.781,0.431,0.32899999999999996,0.081,0.179,1.222,1.869,93.625,1.6469999999999998,3.2230000000000003,2.7460000000000004,0.733,3.565,9.091000000000001,6.131,1.09,0.924,1.858,0.055,0.08900000000000001,0.0,0.0,-0.013000000000000001,1.225
594,20040531,Health Care,706,-0.034935,-0.003618,0.0,0.009000000000000001,0.284,-3.693,0.919,6.672000000000001,6.129,-1.266,-1.2409999999999999,-0.13,-0.154,3.588,3.3089999999999997,0.35200000000000004,0.3,0.027999999999999997,0.008,0.0,0.39799999999999996,0.001,0.024,0.055,0.013000000000000001,0.032,0.001,0.045,0.044000000000000004,0.002,0.052000000000000005,0.909,0.055999999999999994,0.126,0.065,0.201,0.682,0.124,0.063,0.919,0.036000000000000004,0.23399999999999999,0.19699999999999998,0.675,0.0,0.055999999999999994,0.087,0.065,0.146,2.801,0.445,0.33399999999999996,0.086,0.184,1.256,1.9340000000000002,84.28399999999999,1.6480000000000001,3.219,2.7239999999999998,0.708,3.658,9.378,6.237,1.102,0.9229999999999999,1.9509999999999998,0.051,0.09,0.0,0.0,-0.067,0.9890000000000001
604,20040630,Health Care,710,0.005149,-0.001265,0.0,0.009000000000000001,0.28300000000000003,-3.733,0.884,6.455,5.4910000000000005,-1.25,-1.181,-0.209,-0.26899999999999996,3.747,3.39,0.35200000000000004,0.293,0.028999999999999998,0.001,0.0,0.39299999999999996,-0.0,0.023,0.054000000000000006,0.001,0.024,-0.0,0.042,0.046,0.001,0.053,0.905,0.055999999999999994,0.11800000000000001,0.063,0.198,0.682,0.10099999999999999,0.059000000000000004,0.9420000000000001,0.036000000000000004,0.23399999999999999,0.17800000000000002,0.6759999999999999,0.0,0.055999999999999994,0.087,0.065,0.14400000000000002,2.815,0.44,0.33299999999999996,0.086,0.184,1.183,1.864,84.26299999999999,1.6880000000000002,3.262,2.7910000000000004,0.6970000000000001,3.653,9.362,6.207999999999999,1.088,0.9079999999999999,1.913,0.051,0.091,0.0,0.0,-0.068,1.012
614,20040731,Health Care,715,-0.097981,-0.06551900000000001,0.0,0.011000000000000001,0.28300000000000003,-3.362,1.03,6.349,4.874,-1.07,-1.07,-0.19699999999999998,-0.247,3.464,3.082,0.35,0.289,0.028999999999999998,-0.0,0.0,0.389,-0.001,0.019,0.051,-0.003,0.017,-0.0,0.039,0.045,0.002,0.054000000000000006,0.9079999999999999,0.057,0.122,0.063,0.198,0.6809999999999999,0.094,0.059000000000000004,0.9279999999999999,0.035,0.23600000000000002,0.16399999999999998,0.679,0.0,0.057,0.087,0.065,0.142,2.841,0.439,0.33399999999999996,0.086,0.184,1.171,1.829,85.055,1.672,3.2430000000000003,2.775,0.6940000000000001,3.64,9.311,6.149,1.087,0.9059999999999999,1.9140000000000001,0.051,0.095,0.0,0.0,-0.066,1.025
624,20040831,Health Care,719,-0.003544,0.0136,0.0,0.055999999999999994,0.302,-3.2319999999999998,1.04,7.189,6.252000000000001,-0.7070000000000001,-0.545,-0.122,-0.122,3.3810000000000002,2.968,0.35,0.292,0.031,0.002,0.0,0.389,0.006999999999999999,0.027000000000000003,0.055,0.021,0.026000000000000002,0.011000000000000001,0.040999999999999995,0.05,0.006999999999999999,0.05,0.912,0.051,0.109,0.061,0.18600000000000003,0.679,0.133,0.057,1.046,0.040999999999999995,0.225,0.212,0.685,0.0,0.049,0.086,0.065,0.13699999999999998,2.9389999999999996,0.41600000000000004,0.303,0.077,0.175,1.4509999999999998,1.9709999999999999,86.71700000000001,1.9380000000000002,3.37,2.887,0.67,3.7060000000000004,9.227,6.162000000000001,1.048,0.898,1.781,0.053,0.09300000000000001,0.0,0.0,-0.061,1.006
